,smiles,compound_set,template,hit1,hit2
24,NC(=O)[C@H]1C[C@@H](Cl)[C@]2(CC[C@@H](CO)C2)C[C@H]1N,cx1372a-cx0406a,cx0300a,cx1372a,cx0406a
