,smiles,compound_set,template,hit1,hit2
149,CCc1nc(C[C@@H]2CC[C@H]3CN(C(=O)c4cccc(F)c4)CC[C@H]3C[C@H]2O)no1,cx0585a-cx0316a,cx0300a,cx0585a,cx0316a
