,smiles,compound_set,template,hit1,hit2
201,Cc1nsc(N[C@@H]2C[C@@]3(CNCC[C@H]3CCNC(=O)c3ccccc3F)C[C@H]2CO)n1,cx0406a-cx0824a,cx0300a,cx0824a,cx0406a
