,smiles,compound_set,template,hit1,hit2
315,COCC(=O)N[C@H]1CC[C@@H](O)C[C@@]12[C@@H](COC)ON[C@H]2C(N)=O,cx0935a-cx0404a,cx0270a,cx0935a,cx0404a
