,smiles,compound_set,template,hit1,hit2
228,CCc1nc(CN2CC[C@@]3(CCN(C(=O)c4cccc(F)c4)C3)CC2=O)no1,cx0316a-cx0585a,cx0300a,cx0585a,cx0316a
